scenario_id,language,num_servers,num_clients,messages_per_client,run_number,success,duration,latency_avg,latency_min,latency_max,latency_median,latency_stddev,throughput,messages_sent,messages_received,server_ports,container_ids,error_message
cpp_2s_70c_10000m_r4,cpp,2,70,10000,4,True,8.720597267150879,0.05051913699158398,0.029151110960902525,0.08096997321365867,0.05049818324136644,0.009977228150292363,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r5,cpp,2,70,10000,5,True,9.6449556350708,0.050733865288790925,0.027292294467258196,0.07224090654464493,0.05103323836129603,0.009764403415079158,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r6,cpp,2,70,10000,6,True,9.736549377441406,0.04912022772220884,0.02902525700931625,0.06990538260027387,0.04965654938770668,0.008518362809269662,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r7,cpp,2,70,10000,7,True,8.780121088027954,0.049494172113922257,0.02226091694755038,0.06899038011812804,0.049038314632091975,0.009262575052683587,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r8,cpp,2,70,10000,8,True,9.720083236694336,0.050543654502930524,0.02665420414314961,0.07598933326244726,0.051517091958405245,0.010150651233443955,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r9,cpp,2,70,10000,9,True,9.647538661956787,0.048860485010241365,0.022711985393787514,0.07349950853230094,0.049193411593643,0.010156857549678204,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_70c_10000m_r10,cpp,2,70,10000,10,True,8.809122085571289,0.04877656233303366,0.027284966527043892,0.07103796051714291,0.048338430242872495,0.010389070107368992,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r1,cpp,2,80,1,1,True,9.667082071304321,0.0493057923840136,0.026280549136657245,0.0757129388340324,0.05032712614858495,0.010386248850365617,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r2,cpp,2,80,1,2,True,8.81309986114502,0.050649304710829596,0.023332334114163748,0.07309041429398119,0.04902227167130513,0.01051638490728035,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r3,cpp,2,80,1,3,True,9.667755603790283,0.05102470184216047,0.024262981392932557,0.07657852150363864,0.051769267141206776,0.010021448990766662,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r4,cpp,2,80,1,4,True,9.734702587127686,0.0503165374095092,0.02377001180554409,0.06999433042069571,0.04928251333413844,0.009570318177277534,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r5,cpp,2,80,1,5,True,8.830955743789673,0.051317204696467535,0.024051625807940204,0.07453755413338106,0.05115095941295066,0.00974325309797845,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r6,cpp,2,80,1,6,True,8.71954870223999,0.049801650522794436,0.028049513424829364,0.07921475290991459,0.048424427186898295,0.010127579162365782,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r7,cpp,2,80,1,7,True,8.709518909454346,0.052353216652585445,0.02738255318401451,0.07932882308842205,0.052320360123524076,0.010178133097158334,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r8,cpp,2,80,1,8,True,9.567365884780884,0.050797908669156344,0.02397643603887566,0.07319049919162422,0.05138577073182027,0.010241581812519015,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r9,cpp,2,80,1,9,True,9.755783796310425,0.05128840600927001,0.02727524963217837,0.07816429391430735,0.04988282853853397,0.010487294718104525,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1m_r10,cpp,2,80,1,10,True,9.719475746154785,0.0486576355669155,0.02228702242493128,0.0769882529270588,0.0466618722167131,0.010121621943247196,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r1,cpp,2,80,10,1,True,9.82975721359253,0.050075904894307285,0.019093415776858906,0.07475203239160325,0.04978011229288852,0.010796098488006781,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r2,cpp,2,80,10,2,True,8.710048198699951,0.05020996811550923,0.02898248447811197,0.07064983424630025,0.049022562613267984,0.009977338735729062,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r3,cpp,2,80,10,3,True,8.742640733718872,0.050859510416700185,0.02837693791566922,0.07534085768901705,0.05095522986209115,0.010406564216892048,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r4,cpp,2,80,10,4,True,8.731428146362305,0.04843323595650831,0.015236478108547988,0.07724265931099653,0.04799554837615526,0.010533666628862499,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r5,cpp,2,80,10,5,True,9.667306184768677,0.05047204742937892,0.029172582562402898,0.07244682798039714,0.050472803752053534,0.010290816927645366,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r6,cpp,2,80,10,6,True,8.796703100204468,0.05015485606063942,0.013723373734861856,0.07117455986372455,0.04997825455442244,0.010419412943770806,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r7,cpp,2,80,10,7,True,9.68531847000122,0.051043382980040575,0.01939419036551139,0.07628118079136292,0.05021180110843858,0.010642252479823953,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r8,cpp,2,80,10,8,True,9.710473775863647,0.05169279412595025,0.030621768969623868,0.07546280997722074,0.05305775212863425,0.008797152807552507,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r9,cpp,2,80,10,9,True,9.732600688934326,0.051540046434589905,0.02254990999117113,0.07176947157880134,0.05171068276194431,0.009610958084696104,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10m_r10,cpp,2,80,10,10,True,8.796193599700928,0.049865385603678224,0.02750422699654079,0.08021408204422176,0.05034012621566286,0.011073470605689294,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r1,cpp,2,80,100,1,True,9.715671062469482,0.050961265800495446,0.0295620156234399,0.07096478213096791,0.051409693404558116,0.009073066874140681,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r2,cpp,2,80,100,2,True,9.67523193359375,0.04997561715574661,0.023555991313224986,0.07613282245852625,0.04957658267399623,0.00951023895004876,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r3,cpp,2,80,100,3,True,8.804314613342285,0.04927596882989711,0.0315902430280736,0.07712326695661793,0.0494427234628788,0.009733460477950364,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r4,cpp,2,80,100,4,True,9.659355163574219,0.04989795540292138,0.0286259539721082,0.07028136237145682,0.04875773356735895,0.009751428959902424,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r5,cpp,2,80,100,5,True,8.789902687072754,0.04787607216955886,0.018106924244889473,0.0752143066807652,0.04800478393098817,0.010244648184173612,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r6,cpp,2,80,100,6,True,8.73814845085144,0.049714851848512966,0.03363926855391905,0.0695495914100466,0.04907018537759164,0.007874636899618407,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r7,cpp,2,80,100,7,True,8.731993198394775,0.04928288964750768,0.027116456008522076,0.06634436911880945,0.048746041511777236,0.008981535388315883,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r8,cpp,2,80,100,8,True,8.747443199157715,0.0513743161720115,0.019810484625671747,0.07440508253420987,0.051662130220386196,0.010108442990783818,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r9,cpp,2,80,100,9,True,8.7150399684906,0.05013917014367445,0.025922905599319857,0.07442492059037496,0.04979884543833517,0.009364852993097174,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_100m_r10,cpp,2,80,100,10,True,9.65311574935913,0.05152346726415507,0.027269626768520475,0.07946220926534596,0.05097617734794757,0.010860405583410952,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r1,cpp,2,80,500,1,True,9.737773656845093,0.0503448862369759,0.021759419657040507,0.07220074004118845,0.05051841225518884,0.009804932432643824,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r2,cpp,2,80,500,2,True,9.801921129226685,0.04910987238959632,0.023783899218509052,0.07173429297573952,0.04992230520043391,0.009314111078140626,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r3,cpp,2,80,500,3,True,9.680009603500366,0.049335793951423006,0.03314113280258282,0.0747785556713665,0.04965132858005825,0.009073856403164332,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r4,cpp,2,80,500,4,True,9.72562861442566,0.05095705953232628,0.029951977457377325,0.07830071063923533,0.05014569428782119,0.010014734140235612,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r5,cpp,2,80,500,5,True,8.809854507446289,0.049369113467348805,0.025720321271379316,0.080264895675668,0.049864104635182475,0.010727567295010409,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r6,cpp,2,80,500,6,True,8.65867304801941,0.052117984167981586,0.02764517630338398,0.07439209139396172,0.05141402524256897,0.010157071039395211,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r7,cpp,2,80,500,7,True,8.726969718933105,0.0510758059206192,0.021082999545746803,0.07895068174654475,0.051260679634520356,0.010208426618709812,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r8,cpp,2,80,500,8,True,8.733387470245361,0.05030582235956258,0.026187334191153797,0.07671658723355224,0.05073052807737601,0.009436155501607292,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r9,cpp,2,80,500,9,True,8.74463701248169,0.05104443645491692,0.028513167925503142,0.07802233731848367,0.051414917540716615,0.010130938497690664,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_500m_r10,cpp,2,80,500,10,True,8.714684963226318,0.04780862793105223,0.024144583196193215,0.07334179943578781,0.04911055122146568,0.009390309572341634,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r1,cpp,2,80,1000,1,True,8.71344518661499,0.049401081658744954,0.028474775193609483,0.07106722929306909,0.050115367942793795,0.010048968602910439,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r2,cpp,2,80,1000,2,True,8.726305961608887,0.050097072970190074,0.021139799479254578,0.07897897137027085,0.050773546021930724,0.011333682248838664,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r3,cpp,2,80,1000,3,True,9.628071069717407,0.05098419694969959,0.03076699452436072,0.07531161890971483,0.05023663730145549,0.010071671286161177,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r4,cpp,2,80,1000,4,True,8.781130313873291,0.05148172772444907,0.02489954517953781,0.07232755363355106,0.051467320024723845,0.01022329802719194,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r5,cpp,2,80,1000,5,True,9.652743577957153,0.05043143082479611,0.02665108492977341,0.07668018166431363,0.05155401731430284,0.011394167783401254,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r6,cpp,2,80,1000,6,True,8.781616687774658,0.05073339068646029,0.026679828187570084,0.07257939521031212,0.050817789932143094,0.009978900340214383,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r7,cpp,2,80,1000,7,True,9.783537864685059,0.04937150777940378,0.022299041382366692,0.07961158579952948,0.05057119193779591,0.010043965143943203,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r8,cpp,2,80,1000,8,True,9.634011030197144,0.050127021709449396,0.025700931504728637,0.0718584265382674,0.05072090962649617,0.009907338489429903,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r9,cpp,2,80,1000,9,True,8.776192426681519,0.05155907059608413,0.026726797303405183,0.07628815313071141,0.05164130618454521,0.010361525047044223,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_1000m_r10,cpp,2,80,1000,10,True,8.739686965942383,0.050796622622536834,0.021959576726989033,0.07241487129060858,0.049746786696695924,0.009170537891194973,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r1,cpp,2,80,10000,1,True,9.67831540107727,0.050952918602202905,0.023801680222615595,0.07660317826367757,0.05038083174391657,0.010081563136109304,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r2,cpp,2,80,10000,2,True,8.781075477600098,0.04970422224819323,0.02615020036635203,0.07570714169564435,0.04883943214471552,0.010623631957795655,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r3,cpp,2,80,10000,3,True,8.753586530685425,0.0490351913400069,0.024410253452988282,0.07659800213637608,0.04831846137564932,0.010675161309049297,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r4,cpp,2,80,10000,4,True,8.744211912155151,0.05009490095048342,0.027444542212520885,0.07508583496177679,0.048826511177490484,0.01014694269254057,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r5,cpp,2,80,10000,5,True,16.697911977767944,0.05028582858293624,0.02968045503343485,0.08046718381784311,0.048934197764155044,0.00973714243805184,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r6,cpp,2,80,10000,6,True,9.685633659362793,0.05021593061868797,0.01984325373215751,0.07758037566508363,0.050767635763748264,0.011129311966661094,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r7,cpp,2,80,10000,7,True,9.785283327102661,0.04951351540108712,0.028089731532442853,0.08039202964178428,0.04944986248162686,0.011116944974521271,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r8,cpp,2,80,10000,8,True,12.665566444396973,0.04926668106295732,0.02809115933195095,0.07141444978859524,0.05072394957885447,0.009798092685498215,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r9,cpp,2,80,10000,9,True,9.75317668914795,0.05157379420573528,0.019322183420775643,0.07966135694547759,0.05237470741333034,0.011131803411510204,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_80c_10000m_r10,cpp,2,80,10000,10,True,9.795091152191162,0.049861807911469144,0.029949068270267405,0.07555080954024172,0.04966098629297582,0.009899177290356212,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r1,cpp,2,90,1,1,True,9.687321424484253,0.05035260249258518,0.027899801031175606,0.07874949338130047,0.05031417388383725,0.010515015697346879,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r2,cpp,2,90,1,2,True,9.746580600738525,0.04953502155986242,0.02094309463894604,0.07420692456007075,0.05048802312453511,0.009984935735136556,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r3,cpp,2,90,1,3,True,8.76165509223938,0.05015704776900242,0.02417913244622796,0.07844867079275425,0.0502159630228185,0.010386966077274844,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r4,cpp,2,90,1,4,True,9.732234954833984,0.05017447149952954,0.025894731461468517,0.06848445104133026,0.05101856719150663,0.009524475332174943,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r5,cpp,2,90,1,5,True,9.668229103088379,0.04897182468351769,0.015944328345171878,0.07533299825065043,0.04879356313052266,0.010569480676726549,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r6,cpp,2,90,1,6,True,9.728810787200928,0.04836363939022709,0.026980192947466883,0.07591709976971017,0.0489767178735345,0.009635927131989956,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r7,cpp,2,90,1,7,True,8.773775100708008,0.051488688149827225,0.027704925877714427,0.07161816842914352,0.051325962227697655,0.009595280951961244,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r8,cpp,2,90,1,8,True,8.692218780517578,0.04941833998569128,0.027298212535798266,0.0706337249772099,0.04899076650084801,0.009327741609688526,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r9,cpp,2,90,1,9,True,8.728912830352783,0.05226566067992381,0.02982073604141005,0.08470298269491416,0.05230909926383916,0.009609427220405324,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1m_r10,cpp,2,90,1,10,True,8.754151344299316,0.04826227822143805,0.014895519885634846,0.07815178204906824,0.04785493726513102,0.010601907140016222,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r1,cpp,2,90,10,1,True,9.701564073562622,0.0516245903465161,0.02872890643617033,0.07633543238878603,0.051811628915686525,0.009713589283984029,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r2,cpp,2,90,10,2,True,9.680028438568115,0.04854083143812551,0.02016260274344502,0.06669302849223743,0.049708757482590425,0.009764254846122485,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r3,cpp,2,90,10,3,True,9.720907926559448,0.048996596234989295,0.02625845039413284,0.06783410250065733,0.049066192740374215,0.008756728301850179,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r4,cpp,2,90,10,4,True,8.790991306304932,0.050482395006614285,0.014580337234618386,0.07940349591405632,0.05002785427166744,0.011154996403799836,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r5,cpp,2,90,10,5,True,8.730334758758545,0.04899524129938748,0.02614360376786913,0.07689710863846283,0.04923046620572613,0.011296090106076717,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r6,cpp,2,90,10,6,True,9.687448978424072,0.049642339540735464,0.019362964130909037,0.0849834286329623,0.04942833603552086,0.010522025999581514,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r7,cpp,2,90,10,7,True,8.790465831756592,0.04994765396638315,0.02408686100844103,0.0772399419699431,0.04995664349559807,0.01052660155547969,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r8,cpp,2,90,10,8,True,8.725459337234497,0.048717153393872566,0.020638285150430955,0.07638705988562274,0.0503591514649796,0.01085806984069652,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r9,cpp,2,90,10,9,True,8.711089611053467,0.05037336541741863,0.02322107737297672,0.07288623783078543,0.051576945309431764,0.010602718201360344,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10m_r10,cpp,2,90,10,10,True,8.73560905456543,0.04990691380576775,0.024397709429047062,0.07369854865900999,0.05011313797459052,0.009946785831816954,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r1,cpp,2,90,100,1,True,9.647188901901245,0.05068827093880072,0.0240328499162943,0.08503682548619634,0.04925884837739479,0.010686850055535328,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r2,cpp,2,90,100,2,True,9.683309078216553,0.05232043703895602,0.027265824929093564,0.07811232432776907,0.052072876877931745,0.009697317172709,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r3,cpp,2,90,100,3,True,9.716522693634033,0.04919404445302351,0.0271226564574236,0.0756593708305459,0.049274811623934114,0.010032964600849171,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r4,cpp,2,90,100,4,True,8.801788806915283,0.04983678863816992,0.017051874243014485,0.06897004667280043,0.0488751796047865,0.00980190530990552,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r5,cpp,2,90,100,5,True,8.746536493301392,0.0506237280149157,0.026272989547296247,0.07433684607767829,0.051032571524560956,0.010364560939220993,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r6,cpp,2,90,100,6,True,8.708748579025269,0.048615158870747036,0.022879675815969353,0.07583566095555425,0.04877919513864128,0.008992681705860511,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r7,cpp,2,90,100,7,True,8.744056224822998,0.04905680163923881,0.025305997062749788,0.08054154094625536,0.04857450444945476,0.009584376420906413,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r8,cpp,2,90,100,8,True,8.763035297393799,0.051218904173448376,0.024403234459505107,0.07935007958207177,0.05136859062491221,0.009471912365313532,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r9,cpp,2,90,100,9,True,8.743266820907593,0.04951252092580416,0.02300052102847222,0.07980301398747028,0.04846364942676863,0.01021916879277667,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_100m_r10,cpp,2,90,100,10,True,8.721124649047852,0.0501634591712469,0.025523787262965232,0.07626593761790668,0.05050400484239747,0.009526528719343333,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r1,cpp,2,90,500,1,True,9.614756107330322,0.04843235353586549,0.019742226984440957,0.06788167625871443,0.048646400701190556,0.009245921624936383,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r2,cpp,2,90,500,2,True,9.729934215545654,0.051650088906371246,0.027350149086788227,0.07313828740717661,0.051951647146278965,0.00955134076915617,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r3,cpp,2,90,500,3,True,9.738323211669922,0.049604209745350736,0.02789325231872377,0.07147613483182644,0.049725942943501855,0.010089938998618543,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r4,cpp,2,90,500,4,True,8.785325765609741,0.049279914478283726,0.019399348822443943,0.07278708156344571,0.04919160167576571,0.0107979415401781,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r5,cpp,2,90,500,5,True,9.660767793655396,0.050050530855240555,0.025386036793023387,0.0711766236831622,0.050552113311572965,0.01030224106809221,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r6,cpp,2,90,500,6,True,8.783267498016357,0.05142443526658126,0.02447695754452169,0.08002583144607334,0.052160026923240295,0.0110624350750362,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r7,cpp,2,90,500,7,True,9.685812950134277,0.04944001395006981,0.021869425702847948,0.07795689639282821,0.04909883462905631,0.010053246445962923,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r8,cpp,2,90,500,8,True,9.709528923034668,0.05170611702974444,0.03148473634025249,0.07447797044050478,0.051382908538657714,0.009040028517810349,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r9,cpp,2,90,500,9,True,9.786160469055176,0.05031381210565794,0.022078944921614302,0.07319411185552975,0.04946323763543972,0.009757695023165728,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_500m_r10,cpp,2,90,500,10,True,8.749574661254883,0.05166287482315727,0.02768662465646092,0.06927289568571347,0.05189403200839541,0.009630318023044891,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r1,cpp,2,90,1000,1,True,8.7064368724823,0.049372214211023294,0.024567228896118665,0.07779883262535489,0.04925079219791103,0.010145322247814906,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r2,cpp,2,90,1000,2,True,8.709857702255249,0.049520954691200984,0.024322728624333226,0.07442873937211084,0.05116543281330352,0.01128514501457359,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r3,cpp,2,90,1000,3,True,9.610217332839966,0.05049256447997142,0.028310560589626083,0.07200835562030589,0.049937874294916904,0.009969253387038628,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r4,cpp,2,90,1000,4,True,8.772573709487915,0.050652267421212614,0.024920670553108645,0.07679779028511129,0.050948615841831045,0.01039043126902139,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r5,cpp,2,90,1000,5,True,9.684765815734863,0.04913910593508624,0.021666773190378602,0.0746620480103492,0.049700427040777415,0.009891626890215601,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r6,cpp,2,90,1000,6,True,9.814046621322632,0.049419367168100296,0.026613003513871938,0.07791010068785797,0.05074424121562731,0.010154998171202554,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r7,cpp,2,90,1000,7,True,9.652966737747192,0.04967533091688519,0.027553457451503862,0.07131918978116357,0.0499867475064397,0.01018340471317054,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r8,cpp,2,90,1000,8,True,8.777655124664307,0.05142292200419285,0.022649210282003323,0.08045755115634133,0.05187326546036079,0.010102573252272326,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r9,cpp,2,90,1000,9,True,9.685559272766113,0.04969753881337973,0.018978906260713916,0.07642711522430577,0.050663738044236024,0.010714804545666914,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_1000m_r10,cpp,2,90,1000,10,True,8.816267728805542,0.049297480622760674,0.013395411500052266,0.07335083359449579,0.048980174115449304,0.010517870201811068,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r1,cpp,2,90,10000,1,True,9.654714822769165,0.049588909497022146,0.021010530222381037,0.07242594200471543,0.049476442573831686,0.010077965983092432,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r2,cpp,2,90,10000,2,True,9.726974725723267,0.04995706102363798,0.020615474591255827,0.07466321960350752,0.049955732828146096,0.010255440249478304,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r3,cpp,2,90,10000,3,True,8.788292646408081,0.05079673925881415,0.022375809445108013,0.07925127176218971,0.05121202618467034,0.010874784408803113,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r4,cpp,2,90,10000,4,True,8.742278575897217,0.051594241177303164,0.029339590979545718,0.07592034572874735,0.050261800966883374,0.010669658701454083,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r5,cpp,2,90,10000,5,True,8.715254545211792,0.04832022956576534,0.027016538245357456,0.07296860668257216,0.048568512905026895,0.009460935014858757,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r6,cpp,2,90,10000,6,True,8.762600421905518,0.05313328731800247,0.02358573359632038,0.07319548553527752,0.052340633191582255,0.00990449164032657,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r7,cpp,2,90,10000,7,True,9.663629293441772,0.049207702525515144,0.031315947436522884,0.07190940989165252,0.04786946584385371,0.009568768447398296,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r8,cpp,2,90,10000,8,True,9.736284017562866,0.05169463468315423,0.026785254843697492,0.07243877961844676,0.05200771802428064,0.009522861766736121,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r9,cpp,2,90,10000,9,True,9.740206718444824,0.05086235327634495,0.02342197318485119,0.07115591980136593,0.050813419353849726,0.009792479301319344,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_90c_10000m_r10,cpp,2,90,10000,10,True,9.736377477645874,0.049089445374256795,0.014822962004784758,0.07203870770312837,0.049668791119866856,0.010994654306417813,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_100c_1m_r1,cpp,2,100,1,1,True,9.810837984085083,0.04889469313451686,0.02369544947951659,0.07113875574314756,0.048884416607689836,0.009732096628736961,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_100c_1m_r2,cpp,2,100,1,2,True,8.761225461959839,0.04862921465992063,0.028565546151013026,0.0720417201425009,0.04772728575290493,0.009115706271237738,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_100c_1m_r3,cpp,2,100,1,3,True,9.65840196609497,0.05073455430893651,0.028573375466494095,0.0771483075144174,0.05081808000401656,0.010052698140410925,1000,100,98,8000|8001,container_cpp_0,
cpp_2s_100c_1m_r4,cpp,2,100,1,4,True,8.774954557418823,0.05021323101370267,0.026810180071528713,0.07822395896889828,0.0501744880640161,0.009922404170345622,1000,100,98,8000|8001,container_cpp_0,
